review_id,category,business_id,business_name,latitude,longitude,date,stars,state,votes
6Doa1_jtjUMxB_xwgkmqDA,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-09,3,NV,1
6Doa1_jtjUMxB_xwgkmqDA,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-09,3,NV,1
6Doa1_jtjUMxB_xwgkmqDA,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-09,3,NV,1
6Doa1_jtjUMxB_xwgkmqDA,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-09,3,NV,1
6L-M4-cj3-IAMUP24XNpmA,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-03-22,3,NV,0
6L-M4-cj3-IAMUP24XNpmA,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-03-22,3,NV,0
6L-M4-cj3-IAMUP24XNpmA,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-03-22,3,NV,0
6L-M4-cj3-IAMUP24XNpmA,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-03-22,3,NV,0
6NcvpkJtVeHlp3Boi1134A,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-03-09,5,NV,4
6NcvpkJtVeHlp3Boi1134A,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-03-09,5,NV,4
6NcvpkJtVeHlp3Boi1134A,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-03-09,5,NV,4
6NcvpkJtVeHlp3Boi1134A,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-03-09,5,NV,4
6OLDq9Djw9SlmCnMmHs9uA,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-09-27,4,NV,1
6OLDq9Djw9SlmCnMmHs9uA,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-09-27,4,NV,1
6OLDq9Djw9SlmCnMmHs9uA,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-09-27,4,NV,1
6OLDq9Djw9SlmCnMmHs9uA,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-09-27,4,NV,1
6PZqfeawjMZjgv7O266sVQ,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-03-14,3,NV,0
6PZqfeawjMZjgv7O266sVQ,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-03-14,3,NV,0
6PZqfeawjMZjgv7O266sVQ,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-03-14,3,NV,0
6PZqfeawjMZjgv7O266sVQ,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-03-14,3,NV,0
6YWNUMDhhoqWkhB8WXE8XA,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-07-17,5,NV,3
6YWNUMDhhoqWkhB8WXE8XA,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-07-17,5,NV,3
6YWNUMDhhoqWkhB8WXE8XA,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-07-17,5,NV,3
6YWNUMDhhoqWkhB8WXE8XA,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-07-17,5,NV,3
6_IrNUCzIpGbqrHGTC1T-w,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-08,3,NV,1
6_IrNUCzIpGbqrHGTC1T-w,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-08,3,NV,1
6_IrNUCzIpGbqrHGTC1T-w,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-08,3,NV,1
6_IrNUCzIpGbqrHGTC1T-w,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-08,3,NV,1
6a1UD9f8YGmB6Xno028fVg,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-11-25,5,NV,2
6a1UD9f8YGmB6Xno028fVg,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-11-25,5,NV,2
6a1UD9f8YGmB6Xno028fVg,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-11-25,5,NV,2
6a1UD9f8YGmB6Xno028fVg,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-11-25,5,NV,2
6b0b-efkygcHar4RgjC-pA,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-02-27,2,NV,0
6b0b-efkygcHar4RgjC-pA,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-02-27,2,NV,0
6b0b-efkygcHar4RgjC-pA,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-02-27,2,NV,0
6b0b-efkygcHar4RgjC-pA,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-02-27,2,NV,0
6bFNPJJVn6sip-bfKGpN8Q,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-30,1,NV,1
6bFNPJJVn6sip-bfKGpN8Q,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-30,1,NV,1
6bFNPJJVn6sip-bfKGpN8Q,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-30,1,NV,1
6bFNPJJVn6sip-bfKGpN8Q,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-30,1,NV,1
6dSQSHprdziylG4YIXOHEg,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-05-30,4,NV,0
6dSQSHprdziylG4YIXOHEg,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-05-30,4,NV,0
6dSQSHprdziylG4YIXOHEg,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-05-30,4,NV,0
6dSQSHprdziylG4YIXOHEg,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-05-30,4,NV,0
6gmQnHYxoviS_C_Qq3e2Jg,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-08-10,5,NV,0
6gmQnHYxoviS_C_Qq3e2Jg,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-08-10,5,NV,0
6gmQnHYxoviS_C_Qq3e2Jg,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-08-10,5,NV,0
6gmQnHYxoviS_C_Qq3e2Jg,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-08-10,5,NV,0
6h-y9Ju5qMHpjAmBaRJubg,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-06-07,5,NV,0
6h-y9Ju5qMHpjAmBaRJubg,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-06-07,5,NV,0
6h-y9Ju5qMHpjAmBaRJubg,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-06-07,5,NV,0
6h-y9Ju5qMHpjAmBaRJubg,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-06-07,5,NV,0
6isfQL8xXWHP5SCFz3i89g,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-20,4,NV,2
6isfQL8xXWHP5SCFz3i89g,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-20,4,NV,2
6isfQL8xXWHP5SCFz3i89g,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-20,4,NV,2
6isfQL8xXWHP5SCFz3i89g,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-20,4,NV,2
6kNASdT4-yAD9ZnrLXrkkA,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-02-16,4,NV,0
6kNASdT4-yAD9ZnrLXrkkA,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-02-16,4,NV,0
6kNASdT4-yAD9ZnrLXrkkA,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-02-16,4,NV,0
6kNASdT4-yAD9ZnrLXrkkA,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-02-16,4,NV,0
6yti2H_1A-zsTExXpVcT5Q,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-01-07,3,NV,0
6yti2H_1A-zsTExXpVcT5Q,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-01-07,3,NV,0
6yti2H_1A-zsTExXpVcT5Q,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-01-07,3,NV,0
6yti2H_1A-zsTExXpVcT5Q,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-01-07,3,NV,0
71mpcCwCp7eh0AWx361-Ww,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-07-10,5,NV,2
71mpcCwCp7eh0AWx361-Ww,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-07-10,5,NV,2
71mpcCwCp7eh0AWx361-Ww,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-07-10,5,NV,2
71mpcCwCp7eh0AWx361-Ww,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-07-10,5,NV,2
7AoY6wHSpG721gg0wFp0rw,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-05-05,5,NV,10
7AoY6wHSpG721gg0wFp0rw,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-05-05,5,NV,10
7AoY6wHSpG721gg0wFp0rw,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-05-05,5,NV,10
7AoY6wHSpG721gg0wFp0rw,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-05-05,5,NV,10
7Bgcaz9TGbi2kpV2TOGmeQ,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-12-05,4,NV,0
7Bgcaz9TGbi2kpV2TOGmeQ,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-12-05,4,NV,0
7Bgcaz9TGbi2kpV2TOGmeQ,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-12-05,4,NV,0
7Bgcaz9TGbi2kpV2TOGmeQ,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-12-05,4,NV,0
7EIl8jDh1wwycWm4nM6lDg,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-10-02,5,NV,11
7EIl8jDh1wwycWm4nM6lDg,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-10-02,5,NV,11
7EIl8jDh1wwycWm4nM6lDg,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-10-02,5,NV,11
7EIl8jDh1wwycWm4nM6lDg,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-10-02,5,NV,11
7H5x3phz5lHTKfFsrpZ5Ag,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-06-22,4,NV,3
7H5x3phz5lHTKfFsrpZ5Ag,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-06-22,4,NV,3
7H5x3phz5lHTKfFsrpZ5Ag,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-06-22,4,NV,3
7H5x3phz5lHTKfFsrpZ5Ag,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-06-22,4,NV,3
7HgFl1CojTbLjmQbr5JiuQ,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-04-02,5,NV,0
7HgFl1CojTbLjmQbr5JiuQ,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-04-02,5,NV,0
7HgFl1CojTbLjmQbr5JiuQ,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-04-02,5,NV,0
7HgFl1CojTbLjmQbr5JiuQ,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-04-02,5,NV,0
7IQvDArca-EW850MH3ZLdg,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-01-02,4,NV,0
7IQvDArca-EW850MH3ZLdg,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-01-02,4,NV,0
7IQvDArca-EW850MH3ZLdg,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-01-02,4,NV,0
7IQvDArca-EW850MH3ZLdg,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-01-02,4,NV,0
7MOoxyZqHdQY4jqnviZkuQ,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-01-18,5,NV,0
7MOoxyZqHdQY4jqnviZkuQ,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-01-18,5,NV,0
7MOoxyZqHdQY4jqnviZkuQ,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-01-18,5,NV,0
7MOoxyZqHdQY4jqnviZkuQ,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2017-01-18,5,NV,0
7X5-jz08tgJf6UsiKdm0fw,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-09,1,NV,0
7X5-jz08tgJf6UsiKdm0fw,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-09,1,NV,0
7X5-jz08tgJf6UsiKdm0fw,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-09,1,NV,0
7X5-jz08tgJf6UsiKdm0fw,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-09,1,NV,0
7b9qBVUuDxw5bAjS-mhocw,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-03-05,4,NV,0
7b9qBVUuDxw5bAjS-mhocw,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-03-05,4,NV,0
7b9qBVUuDxw5bAjS-mhocw,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-03-05,4,NV,0
7b9qBVUuDxw5bAjS-mhocw,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-03-05,4,NV,0
7cSD1JbQYSR64z9GoiLPqw,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-05-16,4,NV,3
7cSD1JbQYSR64z9GoiLPqw,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-05-16,4,NV,3
7cSD1JbQYSR64z9GoiLPqw,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-05-16,4,NV,3
7cSD1JbQYSR64z9GoiLPqw,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-05-16,4,NV,3
7pPfVVTmuKGH_KYbSH5HkQ,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-06-04,3,NV,2
7pPfVVTmuKGH_KYbSH5HkQ,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-06-04,3,NV,2
7pPfVVTmuKGH_KYbSH5HkQ,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-06-04,3,NV,2
7pPfVVTmuKGH_KYbSH5HkQ,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-06-04,3,NV,2
7qBt7-K-NuPLWVU9v4Q5oA,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-08-26,5,NV,1
7qBt7-K-NuPLWVU9v4Q5oA,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-08-26,5,NV,1
7qBt7-K-NuPLWVU9v4Q5oA,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-08-26,5,NV,1
7qBt7-K-NuPLWVU9v4Q5oA,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-08-26,5,NV,1
7qs5Aj2dwOaetkj1Ador9g,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-04-21,5,NV,0
7qs5Aj2dwOaetkj1Ador9g,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-04-21,5,NV,0
7qs5Aj2dwOaetkj1Ador9g,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-04-21,5,NV,0
7qs5Aj2dwOaetkj1Ador9g,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-04-21,5,NV,0
7vjx_7lcq3csCzARXk5xqw,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-09-11,5,NV,1
7vjx_7lcq3csCzARXk5xqw,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-09-11,5,NV,1
7vjx_7lcq3csCzARXk5xqw,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-09-11,5,NV,1
7vjx_7lcq3csCzARXk5xqw,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-09-11,5,NV,1
7wyozV0LqHGTayR_J_9EBA,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-12-22,4,NV,2
7wyozV0LqHGTayR_J_9EBA,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-12-22,4,NV,2
7wyozV0LqHGTayR_J_9EBA,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-12-22,4,NV,2
7wyozV0LqHGTayR_J_9EBA,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-12-22,4,NV,2
80f5zZw-cMpbepjYMkr8kQ,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-04-15,2,NV,2
80f5zZw-cMpbepjYMkr8kQ,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-04-15,2,NV,2
80f5zZw-cMpbepjYMkr8kQ,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-04-15,2,NV,2
80f5zZw-cMpbepjYMkr8kQ,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-04-15,2,NV,2
85FN0dza-k-GeLmbGkWb7A,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-01-27,3,NV,0
85FN0dza-k-GeLmbGkWb7A,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-01-27,3,NV,0
85FN0dza-k-GeLmbGkWb7A,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-01-27,3,NV,0
85FN0dza-k-GeLmbGkWb7A,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-01-27,3,NV,0
8BSXRXZxhMXPLG_BhDRSmQ,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-17,5,NV,6
8BSXRXZxhMXPLG_BhDRSmQ,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-17,5,NV,6
8BSXRXZxhMXPLG_BhDRSmQ,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-17,5,NV,6
8BSXRXZxhMXPLG_BhDRSmQ,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-07-17,5,NV,6
8JxAi3TTBYYLjpxCgQbHFQ,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-04-14,5,NV,0
8JxAi3TTBYYLjpxCgQbHFQ,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-04-14,5,NV,0
8JxAi3TTBYYLjpxCgQbHFQ,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-04-14,5,NV,0
8JxAi3TTBYYLjpxCgQbHFQ,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-04-14,5,NV,0
8Kz9ycPxNApCIVmMqcQlFg,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-07-24,3,NV,16
8Kz9ycPxNApCIVmMqcQlFg,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-07-24,3,NV,16
8Kz9ycPxNApCIVmMqcQlFg,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-07-24,3,NV,16
8Kz9ycPxNApCIVmMqcQlFg,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-07-24,3,NV,16
8NBArkmTfBNuhAHgZdbyRQ,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-08-28,1,NV,0
8NBArkmTfBNuhAHgZdbyRQ,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-08-28,1,NV,0
8NBArkmTfBNuhAHgZdbyRQ,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-08-28,1,NV,0
8NBArkmTfBNuhAHgZdbyRQ,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-08-28,1,NV,0
8WR42WJcUU4Mi05YboOjhQ,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-02,4,NV,3
8WR42WJcUU4Mi05YboOjhQ,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-02,4,NV,3
8WR42WJcUU4Mi05YboOjhQ,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-02,4,NV,3
8WR42WJcUU4Mi05YboOjhQ,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-11-02,4,NV,3
8XyC2zKSRWWLGh5HSb-WoA,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-04-15,4,NV,3
8XyC2zKSRWWLGh5HSb-WoA,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-04-15,4,NV,3
8XyC2zKSRWWLGh5HSb-WoA,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-04-15,4,NV,3
8XyC2zKSRWWLGh5HSb-WoA,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2014-04-15,4,NV,3
8Y34LK0LWlWvlKOmoYwCEA,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-05-09,5,NV,0
8Y34LK0LWlWvlKOmoYwCEA,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-05-09,5,NV,0
8Y34LK0LWlWvlKOmoYwCEA,Arts & Entertainment,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-05-09,5,NV,0
8Y34LK0LWlWvlKOmoYwCEA,Amusement Parks,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2016-05-09,5,NV,0
8Y4w05Ve7at3F74814qlXw,Active Life,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-05-17,5,NV,0
8Y4w05Ve7at3F74814qlXw,Psychics & Astrologers,JAmQCmczUclNUfZjkNdjQA,High Roller,36.117461491,-115.168180056,2015-05-17,5,NV,0
